	tweet_id	tweet_text
0	1249186251548373000	En of quarantine does not mean end of COVID 19 ya dumb fucks
1	1249186252328443906	Light Overcomes Darkness Coronavirus Will Not Overcome Us Read Queen Elizabeth s Easter Message To Brits Durin
2	1249186252563365888	5G doesn t cause CoronaVirus but the EMF radiations have a lot more impact on human body It s like sitting
3	1249186252580179968	There are undocumented immigrants who live in California who need this assistance MSW52104
4	1249186252894670849	Abortion providers ask Supreme Court to intervene after Texas bans procedures citing coronavirus
5	1249186255264497666	maybe Idiot that he is thinks there is a way he can get what is lef
6	1249186255331643393	Here it goes again Col Bal dead nd forgotten Own troops in remotest of localitis fighting terrain weather and en
7	1249186256011046912	Apple Google plan software to slow virus joining global debate on tracking
8	1249186256149524486	COVID 19 control room set up by and Cyberabad acts as a one stop place in answering all eme
9	1249186256770211840	Exponents will beat yo ass
10	1249186257604935680	The U S death toll from the coronavirus eclipsed Italy s for the highest in the world Saturday surpassing 20 000
11	1249186257651077121	What the fudge
12	1249186261358776320	But Los Angeles extended their stay at home order until May 15
13	1249186261413376004	Clave
14	1249186261740519424	Thank you KCCA Hope they can be given a better life after this
15	1249186261987885056	Coronavirus 25 more deaths and 365 new cases confirmed in Ireland
16	1249186263556673536	sad but so happy you turned negatives into positives woo hoo I walkAway with you thanks for y
17	1249186264835817472	Los Angeles County Petition to Relocate COVID 19 Quarantine Facility in Bell Gardens Sign the Petition
18	1249186265242775552	No Dam it is a whole state A whole State In Michigan USA the Coronavirus
19	1249186267897761792	What is Under Special Operations Bharat
20	1249186268002615301	Name the those 400 Scientists with Identity
21	1249186268321284097	Malnutrition Kids Are Fighting Bravely With Deadly Virus Covid 19
22	1249186268518457344	This GOP Senator Conveniently Bought a Ton of Stock in a PPE Company After a Private Coronavirus Briefing via
23	1249186268921188352	This hits the spot Great work Chloe All Day Long The Coronavirus Song via
24	1249186272096256000	White House Attacks Voice Of America Over China Coronavirus Coverage
25	1249186273132187648	Thousands of Americans are dying from Coronavirus daily all you are ram
26	1249186274042425345	Aw go Archie
27	1249186274394677254	I ll think about redeeming the MS rewards points amp getting JC3 amp TF2 I know for sure it d be worth it if I streame
28	1249186274554122243	Happy Easter everyone But this time Stay Home Stay Safe coronavirusinindia COVID19
29	1249186276298932226	It s the night before I leave My son asked me not to get sick Probably the thing I am most afraid of Being alone
30	1249186276483481602	Senator Leaks Bombshell Covid 19 CDC Memo Telling Doctors To Falsely Cla via
31	1249186276936429568	Judge Andrew Napolitano Coronavirus fear lets government assault our freedom in violation of Constitution Fox Ne
32	1249186277691404290	Let s see So we ve got Chernobyl radiation levels rising Coronavirus Krakatoa erupting a new bird flu confir
33	1249186280329621508	I actually wonder if this period of lockdown might give people a renewed appreciation for shopping in stores amp a li
34	1249186280371630080	Exactly why poverty by postal code has not changed in Canada Do we think our COVID19 numbers are going to be less
35	1249186281000763399	Lost in our inventory Escape from Tarkov EscapeFromTarkov twitch stream
36	1249186281193639937	The MasterClass SNLatHome was the badly needed punchline following watching the movie Beautiful Boy during the Co
37	1249186286226857984	Damn bruh It s gone happen again
38	1249186286398832640	AMA is encouraging American doctors to overcount coronavirus deaths across the US The COVID 19 Fraud It s Massi
39	1249186287388590081	Support Thomas by signing Support the USPS and I ll deliver a copy to your officials too
40	1249186288256811013	DHS is issuing emergency extra SNAP benefits today All SNAP households will receive the maximum amount for their h
41	1249186288873410560	Support Small Bussiness
42	1249186289070546944	This is great news I only hope after several months when we slowly begin to go back to normal that these same
43	1249186289087393792	Subsequently upon request amp backlash I m sure they reissued the notification statin
44	1249186289867542529	I have a friend who works in a nursing home he said every single worker and patient was tested for coronavirus
45	1249186289976520712	The latest Khorshung Thanks to Raza Hashmi covid19 manipur
46	1249186290265919489	Residents desperate for a planned distribution of food for those suffering under Nairobi s COVID19 related restri
47	1249186290622443521	This Easter as we remember the suffering of Jesus let s unite to stop the continued suffering of innocent lives o
48	1249186294082781184	Subtract like 1 500 000 BUT I know what u sayin
49	1249186294426669060	Even in the event of Lockdown Sant Shri Asharamji Bapu s Ashram Ahmedabad is di
50	1249186294690975746	Need a Unique Interior Design with lower Cost My portfolio Click here
51	1249186294783229953	The Queen tells the nation coronavirus will not overcome us in her first ever Easter message
52	1249186294846173184	Presidential signing statements are unconstitutional You either sign a bill or you veto it Once again Trump trie
53	1249186295211065346	Public backlash as star journo Ross Kemp allowed into Covid 19 ward but visits remain off limits for mortals
54	1249186297132040194	Isso isso and isso
55	1249186297207492610	Doctor uses blood clot drug to save woman dying of coronavirus PerthNow via
56	1249186297224232968	The Tunes and Tacos Festival is back But due to the global pandemic the festival is now taking a virtual approach
57	1249186297505353729	I heard from one of my colleagues about a patient that came with delayed presentation for a disease We all know ho
58	1249186298931433473	TeamTARAHLabanSaCOVID This doctor believes so much in the power of prayer and urged everyone to pray and ask God to wipe out COVID19
59	1249186301494145024	under the foiled pretence of coronavirus
60	1249186305654820870	Happy Birthday to me through all this covid19 I still had the best day ever It was a beautiful sunnyday My lovi
61	1249186306044895232	Defeat Trump s Xenophobia and racist lies in to win Election2020 by lyingTrump created an advertisement tar
62	1249186306179153928	nocero He s being blasted for calling covid19 the china virus and muslim bashing Sounds like someone you may know
63	1249186307122827270	What s next in the race for a coronavirus treatment Axios
64	1249186309794652160	A pandemic is no excuse for bullshit science The power or peer review relies on the impartiality of both reviewers
65	1249186309828218882	China Delays Mask and Ventilator Exports After Quality Complaints Chinese customs officials facing accusations fr
66	1249186310360875014	where are the tests what is the plan to SAVE AS MANY LIVES as possible
67	1249186314555133953	I just donated to the COVID19Fund to support s response efforts to the global COVID19 pandemic Join me to h
68	1249186314974568449	This made me bawl Fucking awful COVID19
69	1249186318111948800	We finally agree on something Particularly the idiots who thought it was a good idea to go in their caves and star
70	1249186318388736002	Friday Dr Anthony Fauci said antibody tests could be the key to getting back to some kind of normalcy We stopped
71	1249186318585921539	NEW 478 people at Chicago jail have tested positive for coronavirus 304 detainees and 174 staff members
72	1249186319709937665	3 new coronavirus deaths 22 more cases in Washtenaw County What DID the coroner report SA
73	1249186319777107968	Hold up wait a minute youthoughtthiswassudden itsbeenhere lookatthedate corona coronavirus
74	1249186320041328640	Coronavirus will not overcome us says Queen in first Easter message video
75	1249186320448196608	The next pandemic is already coming unless humans change how we interact with wildlife scientists say
76	1249186320536174593	Nothing in my account Hope many of you are more fortunate
77	1249186322864115714	When the country is stucked at home due to crisis of COVID19 the disciples of Sant Shri Asharamji Bapu
78	1249186323031896066	Please spread the information about Coronavirus globally world India doctors medicine
79	1249186324025925634	that dude ain t doing shit hasnt been for the last 2k years wear yo mask and wash yo hands
80	1249186324093042690	Not sure why the Surgeon General didn t tell folks to stop snorting coke as that ll be bad if you catch COVID 19 also
81	1249186324357267456	Tracking Down the Origin of the Wuhan Coronavirus via ntd ntd is one of the few trus
82	1249186327179997185	A JNU lab is working on a revamped BCG vaccine with Covid 19 protein to fight pandemic via
83	1249186327683350536	Malnutrition Kids Are Fighting Bravely With Deadly Virus Covid 19
84	1249186328299831298	A Poll for New Zealanders only Are New Zealanders willing to extend Covid 19 lockdown
85	1249186330439036928	MEXICO Mexico reported 375 new cases of the coronavirus on Saturday bringing the country s total to 4 219 cases
86	1249186330590031873	Yeah I imagine that all the online orders that go USPS will stop all billing not done electronically will stop a
87	1249186331525287937	What The Expanse Tells Us About The COVID 19 Pandemic And Gain Of Function Research
88	1249186333324709888	Coronaviruslockdown PankajKapur s OfficeOffice returns on TV from Monday
89	1249186335384010752	this is literally not true hahahah
90	1249186335845482496	What in holy hell
91	1249186336394878987	Sturgill Simpson Tests Positive For COVID 19
92	1249186337233743874	WATCH Wednesday update on coronavirus in Kentucky via
93	1249186337510612995	Amid pressure to ramp up COVID 19 testing Ontario once again reports fewer completed tests Toronto Star
94	1249186337661616133	Coronavirus Is Threatening One of Government s Steadiest Services The Mail
95	1249186338995347460	Negative partisanship requires reasons to loathe the other side just like Brian and Oliver reporting on e
96	1249186340815716352	An ICU doctor faces stress of a cancer diagnosis while treating covid 19 patients The Washington Post
97	1249186340991840260	Top 10 Country with Most percentage o
98	1249186343542050818	ACTUALLY it s 108 848 according to my mf news app It s scary but social media draggggsss it out
99	1249186345450340352	isnowblue Can you name 3 things YOU would ve done better in response to the Coronavirus
100	1249186345563684874	Twitter is stupid as hell
101	1249186345601445895	Coronavirus was created in a lab in North Carolina It was taken to Wuhan funded by the U S
102	1249186345622417410	Governments put Economy before people s lives Closing each country early would have hit the economy but stopped th
103	1249186346658381826	Japan s sudden spike in coronavirus cases after Tokyo Olympics postponement raises eyebrows By Anthony Trotter amp
104	1249186348566745089	Two thirds of COVID 19 patients improve after gild drug NEJM
105	1249186348768079874	You get well Praying for you Thank you for all your efforts to inform about coronavirus I am sure it
106	1249186348797497344	US health officials agreed in late February on need for mitigation
107	1249186350890434562	Italy new cases 4694 mortality rate 12 8 and death rate per 100K 32 2 for 4 11 New cases remain high
108	1249186352643612672	COMRADES ON THE LEFT We are about to hit the truly dark days of this Coronavirus crisis when the enemies of the
109	1249186353029484553	Behold A pattern COVID19
110	1249186353570623490	Wish you all a very Happy Easter May this Easter give us added strength to successfully overcome COVID 19 and create a healthier planet
111	1249186353646010368	What the tally of single source
112	1249186356204576770	Doug Ford Collection of disaggregated health data for Canada during COVID 19 Sign the Petition via
113	1249186356250714115	Should Dr Fauci and Dr Birx be Criminally Charged They Know the COVID 19 Victims are Elderly Seniors and Diabeti
114	1249186357362266119	Parliament including Question Period have become a joke in There is virtually no accountability for members an
115	1249186357689421826	Two Plagues in Lombardy
116	1249186358058500096	Here s the link to the opinion also in s post below
117	1249186358062723073	We do notice that you never name a source for the information you claim to be Receiving A report
118	1249186361254588416	I feel mature cos I m listening to various forms of piano COVID19
