	tweet_id	tweet_text
0	1249911095235448838	Coronavirus pandemic opens up a huge opportunity for Indian pharma
1	1249911095394959360	do you mean the rebels who are TEMPORARILY occupying the legal territories of the republic of china
2	1249911095541694464	Coronavirus would probably be the least of our problems
3	1249911095621369860	Out of the 565 samples tested yesterday 12 samples have tested positive for COVID19 King George s Medical Univers
4	1249911095738785793	Australia s tax system is designed so young people will pay for the massive ramp up in govt debt That s why
5	1249911095814492165	Google s response to COVID 19
6	1249911098163302400	19 You can t test Covid positive You can be SARS COV2 and if you have have viral
7	1249911098469425152	The only real doctors nurses amp medical experts who aren t calling tRump s response to Covid19 an abject failure ar
8	1249911098658168834	FloridaMan RickDeSantis Deems Wrestling An Essential Business OMG Even Shut Er Down For Coronavirus
9	1249911099035504640	Coronavirus closes meat plants in Canada and the United States as world s largest pork producer warns of shortages
10	1249911099547357185	BBC News Coronavirus Reporter grills Trump on pandemic response
11	1249911099887104001	He tried 2 come 4 DrFauci amp failed bc he got called out
12	1249911100541407234	It only counts as a covid19 death if the introduction of the disease led to patient s expiration
13	1249911102701436928	Fact is he s known about since November 2019 but wants 2 get up on natl TV amp act like a horse s a amp lie abt it all
14	1249911103661867010	Hey and friends please let s keep the tent big and make sure women like and
15	1249911106585280514	It s almost as if it s a Uni Ted States of something Can t quite put my finger on it
16	1249911107160092672	All of his coronavirus press conferences become propaganda sessions
17	1249911107319476229	Trump attacks media in combative briefing with few virus updates as it happened
18	1249911107491332098	Now is the time to call your loved ones and tell them all the things you want to say one doctor at NewYork Presb
19	1249911108321845250	How IndianArmy PakistanArmy jointly fight together for
20	1249911112407101440	Fighting the coronavirus crisis with helicopter money
21	1249911112520392710	This is good
22	1249911112989937665	13 5 expectant mothers are asymptomatic in NYC COVID2019
23	1249911115242508288	Yale psychiatrist Bandy Lee Trump s deadly briefings display anti human psychology
24	1249911115481591808	I urge you to cancelstudentdebt in the next coronavirus package A StudentDebtStimulus will help
25	1249911115884175361	Chinese Ban Black People from Hotels Apartments Restaurants via
26	1249911116295110659	Why would we do a stupid thing like that I wonder when they did it
27	1249911117931036673	I just Loved President Trump Tearing The Blame Stream Media a New One today at the Press Briefing of the Coronavirus KAG
28	1249911119101083648	Get on board abortion cuts across party lines amp shouldn t be on a political platform If u were honest
29	1249911119134765057	Honestly I want him to play video of Acosta Cooper Cilizza and others saying Chinese Coronaviru
30	1249911119180959744	Facing Criticism Trump Uses Coronavirus Briefing to Air Laudatory Video
31	1249911119537414145	What should the EU do about Hungary via PdP
32	1249911120325947394	You mean this
33	1249911120565080069	Suppress and lift Hong Kong and Singapore say they have a coronavirus strategy that works
34	1249911120913215489	United States records over 1 500 coronavirus deaths in past day
35	1249911123387670528	Covid 19 Malaysia testings This country has experts who can help to make sure that tests are effective We need m
36	1249911124423856130	Chiropractors Are Feeding Their Patients Fake Information About The Coronavirus SmartNews
37	1249911124440514560	Today starts the teleschool system 4 all students of PK their education is effect through
38	1249911124574814211	Vote by mail Democracy depends on it
39	1249911127707922432	Anybody that goes to San jac please sign
40	1249911127867379713	What about the Coronavirus groundhog If he sees his shadow is it three more weeks of quarantine
41	1249911128005783554	OMFG THIS CAN T BE REAL
42	1249911128022532104	Jesus is more powerful in his suffering than he is in celebration If we are to be more like Jesus then we shoul
43	1249911128576217094	MINSAP See your age mates
44	1249911132502056962	Police officers died weeks after trying to get a coronavirus test
45	1249911132783030274	pallavighosh How IndianArmy PakistanArmy jointly fight together for defeating Covid 19 My message is
46	1249911133005283330	There is no hard data on prevalence amp anymptomstic cases
47	1249911138491543557	big assed women always the corny one s
48	1249911140152487936	Now compare these leaders and stories with the strongmen using the crisis to accelerate a terrifying trifecta of
