	tweet_id	tweet_text
0	1255313641987018754	With May rent looming some Seattle tenants eye rent strikes as coronavirus continues to upend lives The Seattl
1	1255313766352330753	Because I lived here all my life and we re no longer the original CA
2	1255313930815254529	covid19 A song for the times
3	1255314005272465409	Joe Biden wins Ohio presidential primary in first major test of statewide elections via mail amid coronavirus outbr
4	1255314008036564992	STOP with the pep talks and the speeches that everything is fine we don t
5	1255314145068621824	In this time of need any assistance would be so helpful to me and my family I know everyone is struggling right no
6	1255314429337571328	MSNBC s Chris Hayes tore into Fox News on Tuesday night unloading on the rival network in a scathing five minute
7	1255314462887817217	While another president might have taken it seriously or at the very least read the briefings warning him to take
8	1255314489555202049	These people literally cannot do a single thing right It s horrifyingly impressive
9	1255314660284420097	Should work more effectively if they put the signs in the right places
10	1255314795106111490	My latest on FORBES regarding retail discounting practices during COVID 19 digitalmarketing ecommerce covid19
11	1255314806837522434	What a fucking idiot
12	1255314992401915905	Good to see masks in your commercials Marketing advertising mask wearing will propagate it covid19
13	1255315040917479424	Patel probe should be public as soon as possible breakingnews news coronavirus trump
14	1255315139890491394	Somewhere in Pierre Tony Venhuizen is explaining science like this while Kristi Noem is trying to figure out whic
15	1255315150099398656	Aggressive testing is key to France s plan to end coronavirus lockdown Source CBC News
16	1255315271985831937	This is Trump s Bin Ladin Determined To Strike in US memo
17	1255315464793870339	The body blows to members of are staggering If the union didn t step up 2 offer free coronavirus testing th
18	1255315498230784003	So let me get this straight Jails all over the country are setting criminals loose so they won t be exposed to COV
19	1255315743002038272	Can Trump do this What if employees refuse to work or quit This is outrageous
20	1255315743278850050	Well this article is pretty terrifying And clearly we HAVE to ramp up testing
21	1255315752799911936	Could not agree more
22	1255316005494099968	What can you do to support your workforce during the COVID19 pandemic and keep them on your payroll
23	1255316027812044801	Dems WHY
24	1255316028843753474	Some people rely on USPS workers for food and medication delivery especially during the coronavirus pandemic
25	1255316060527628289	The Mhondoro mystery continues Covid 19 death Mhondoro villagers in denial
26	1255316233450381312	Home is a place where we feel safe and comfortable with family Stay home to reduce your risk of COVID 19 infectio
27	1255316260633673728	I m done being polite about criminal negligence that led to my father s death
28	1255316464753676289	UN leads bid to help 135 countries get vital COVID 19 medical kit amid severe global shortages
29	1255316546982940672	It s for his hamberders
30	1255316553513533440	I don t believe he s tested on a regular basis because that video makes it look painful as hell I wouldn t do that
31	1255316696962863104	BurlCo Health Department announces 157 additional cases of COVID 19 today bringing the total to 2 513 Today we g
32	1255316853020340226	As long as covid19 doesn t ruin our lives even more you know there will be countless games in our future gobrowns
33	1255316887606562816	Coronavirus Migrant community faces unique challenges under lockdown
34	1255316890601295872	Explained What Makes Up the Basic PPE of a COVID 19 Doctor The COVID 19 disease can be easily transmitted plac
35	1255316893227003907	WHO S MORE SELISHFISH SEL CENTERED EGOTISTIC THESE SELF LOVIN NO THINKING LAWESS OR WANNABE ABOVE THE LAW CO
36	1255317130419077120	The latest Knowledge Pur Thanks to coronavirus beauty
37	1255317130515529730	If doesn t want a Covid 19 vaccine when one is developed then more power to her Give hers to someone worth it
38	1255317160706150400	Back by popular demand returns to our webinar series to share a financial modeling projection tool to
39	1255317163818221569	For historical purposes
40	1255317412410470401	1 testing kits Senegal s approach to coronavirus
41	1255317602907406336	Iowa never closed Now it leads in growing Covid 19 cases in the U S
42	1255317629708972035	LET S PRAY Almighty God we thank you for all those who have recovered from COVID 19 and for the success Uganda
43	1255317648994418689	Trump claims very good experts told him the coronavirus would never affect the US Do Homer Simpson Daffy Duck
44	1255317851336040457	Many PNG businesses are experiencing capital starvation because they have too few places to go to get funding eve
45	1255317853647110144	Bovid17 gt covid19 Bolsonaro COVID19 messias
46	1255317929941483521	Trump s daily briefings warned about COVID 19 at least a dozen times before the US outbreak but he failed to regi
47	1255317934068695040	Meat Shortages Are Coming as Coronavirus Shuts Down Packing Plants
48	1255318476354396162	KENTUCKY Amy McGrath s bumper stickers are printed in the same font as the sign for my local auto shop But unlik
49	1255318693212573697	LIVE SPORTS Baseball games on their way here KBO MLB
50	1255318739328917504	Today the number of dead from Covid 19 59k
51	1255318744848572418	Beaches opening up soon here lol
52	1255318746190819331	14 Common Coronavirus Myths Busted infographic
53	1255318754944323584	Join us TOMORROW 4 29 for amp s COVID19 webinar Dr Yea
54	1255318769762799617	We all know he really didn t visit COVID19 patients without a mask Come on now You really think he s dumb en
55	1255318771721535488	I can kinda guess why she was denied a test
