	tweet_id	tweet_text
0	1262232269885829121	how about a new idea democratic alliance All medical and defense products must be produced in a democratic societ
1	1262232270074638336	This clearly means that will have to provide proper care to Migrant coming back to villages proper Quarantine m
2	1262232271278477313	Thank you for writing As a precaution against spread of coronavirus our Voice support is current
3	1262232271559561218	Let s bury this treasure of a POS
4	1262232271752269825	Inadvertently
5	1262232271932715008	indonesia are fighting 2 pandemics COVID 19 amp STUPIDITY TerserahIndonesia
6	1262232272511668224	That evil Nazi skank needs deporting Go fuck up hee own country
7	1262232272922533889	yes he does he has died of coronavirus
8	1262232273686007808	like i m not gonna say if this true or not but I m A Jaehyun hangs out with people B the armchairs will be hav
9	1262232273992273920	Coronavirus UK London records just 24 new cases a day
10	1262232274302636035	I don t trust Carol Fucking Baskin I definitely don t trust her Corona Mask
11	1262232274860306432	Hair Oiling Benefits Applying oil to the hair has amazing benefits but first learn how to apply it Visit
12	1262232274910806016	New York Extends Stay At Home Order Allows Some Areas To Begin Reopening MEGA D
13	1262232275590225921	IL Gov Pritzker making off COVID19 and LOCKDOWN IL Chicago ILLINOIS COVID19
14	1262232277964095490	The Centre for Disease Control in the United States knows that wearing a mask can be a useful tool in helping to ma
15	1262232277972647937	With Crispr a Possible Quick Test for the Coronavirus UI via
16	1262232280044466176	Yes I am with you there I m very frustrated with our BC government and how slow they are in opening up this healt
17	1262232280535379969	Madagascar records first COVID 19 death Official
18	1262232280539463680	I wonder what the ratio is in New York
19	1262232281328033793	The easiest comparison I can make is a working class family that lives paycheck to paycheck JCP was do
20	1262232282145882117	shk MLA
21	1262232282170941446	Sad part is that World health organization failed to notice it
22	1262232282531655681	Many are not looking forward to this guy s patented CoronaVirus Vaccine find out why natu
23	1262232283643285505	COVID 19 fight Bayport donates PPE worth GHC100k to hospitals
24	1262232285392154624	Are you sure about that John Cena
25	1262232286067597312	Ask Dr Fauci he knows The US was doing risky research on Coronavirus at For
26	1262232286172454915	Indonesia Flogging Of Unmarried Couples Tipplers For Islamic Law Violation Continues Despite Covid 19 Swarajya
27	1262232286608658437	Do you believe a Chicago restaurant surtax for COVID19 Hoping J ag B ag Governor Lightfoot and Preckwinkle don
28	1262232287254474752	What does this mean You are ok with contacting covid 19 You don t believe covid 19 is
29	1262232287468572672	COVID 19 fight Bayport donates PPE worth GHC100k to hospitals
30	1262232287581700097	I think this would interest you mondaythoughts ChinaIsNotOurProblem
31	1262232290580738049	So yes I do blame the Chinese for coronavirus pandemic Peter Navarro ABC News ABC News via
32	1262232291733958656	THATS BECAUSE WE DONT HAVE ADEQUATE TESTING CAPABILITIES YOU F MORON impotus impotent FailureInChief
33	1262232293231468545	Timeline of WHO s role in the coronavirus pandemic
34	1262232293365743616	People like her don t know real hardship
35	1262232293860691968	Ex Mets manager Art Howe released from hospital amid coronavirus battle
36	1262232295282487296	B R E A K I N G N E W S TOTAL COVID19 DEATHS CROSS 3000 MARK GOD SAVE MY NATION
37	1262232297987641345	Maxine Waters Sister Who Died Of Coronavirus Was Not Tested Before Surgery via
38	1262232299283738627	How many of you recollect skypeforbusiness almost 2 to 3 years back never heard of zoom But now is now
39	1262232299975868417	Either Pence has the coronavirus or he s a carrier of the virus At least Pence h
40	1262232300772827141	China I would rather say Smart Entrepreneurs won t jus giveup but also mot
41	1262232300823216129	Barr tells prosecutors to look for coronavirus orders that violate Constitution via qanon
42	1262232300969959427	Last I heard he wants to stop the Covid 19 outbreak
43	1262232301204762625	With emphasis on the word CORRECTLY Cutting a hole in it to sip drinks ain t it and stupid AF COVID19
44	1262232303960567809	And that s exactly why the numbers continuing to go up
45	1262232304950206464	Like the bogus report that Pentagon has been busted for Coalition of 62 countries backs Scott Morrison s call for
46	1262232305445351428	I still have random moments of disbelief about this whole COVID19 crisis like dang we really going through this
47	1262232305583763462	Do you have anything nice to say to College Grads and High School Grads like Obamagate had Who missed a on
48	1262232305696862208	Coronavirus Cases 4 804 294 Deaths 316 703 Recovered 1 858 754
49	1262232306636320774	Trump s Vaccine Czar Holds Millions in Stock Options at Company That Got Federal Funding for COVID 19 Work
50	1262232306770604033	COVID 19 Study Shows American Men Don t Wear Face Masks Men Think Masks Show Weakness
51	1262232307466936320	President Trump called Barack Obama a grossly incompetent president after Obama criticized U S officials handli
52	1262232309471772672	Corona is pushing the US back into the Jahilliyyah period
53	1262232310851780608	Coronavirus They grabbed my breasts and said You re not a woman
54	1262232311338110976	thinking
55	1262232311665434624	East Lyme Ct local wild bird food store has curbside service during COVID 19 crisis FYI
56	1262232311728189447	Concern about Covid 19 patient flying back to HK
57	1262232314110754822	Aatm Nirbhar Bharat Be Vocal about Local newachivement mediacoverage newgoal indiaTV sure safety india
58	1262232314165129216	Do your research before making claims Note that the article is da
59	1262232315758931968	Top 10 countries affected by Covid 19 top10 covid19 coronavirus coronaupdates
60	1262232317621223424	Shelley Lewis shame on you Where the hell have you been for the past 3 months Why would you ever ask a man who s
61	1262232318451896323	Going to Palm Beach Nope
62	1262232318506422272	We will won from Covid 19
63	1262232319479316481	LIVE The number of coronavirus cases in India rose to 96 169 according to the Health Ministry There are now 53
