	tweet_id	tweet_text
0	1256071374205935616	A friend told his nephew is sick in Italy Surprisingly not COVID19 but munonucleosis Told him I am sure there
1	1256071374369697792	Broncos Von Miller says he s recovered from COVID 19
2	1256071375288061952	Saint like Sant Shri Asharamji Bapu who even after so much of harrasment of fake allegations and bo
3	1256071375313235968	So Trump wants to keep the plants open right Horrific response smh
4	1256071375380451330	Denver Broncos LB Von Miller says he s now negative for coronavirus ESPN
5	1256071375632171008	Everything happening is outlined in this article by Dr Brandy Lee This article was written before the fir
6	1256071376072572929	interesting another report says vp pence mask has gone through conversion therapy amp is now a burger amp fries at h
7	1256071377729323010	N J mayor thinks he had coronavirus 2 months before 1st confirmed case in U S News Info Park
8	1256071377796214785	Deflation fears reignited as pandemic hits consumer prices in Japan coronavirus consumer covid 19 cpi
9	1256071378316546048	please please please
10	1256071379012792320	So many levels of truth and funny COVID19 stuckin
11	1256071379323179013	Almost 18 000 EXTRA cancer patients could die in England within year while nation focuses on treating Covid 19 st
12	1256071379352522752	Patel So idiot Aakar Where we stand now Though you won t be very happy with the figures of Covid 19
13	1256071379583205376	UPMC doctor argues COVID 19 not as deadly as feared says its hospitals will shift back to normal India Gone Viral
14	1256071380396883969	And all that jazz around Plasma Therapy goes down the drain
15	1256071381701275648	Everyone wants the government s attention today las las we are all clout chasers one way or another
16	1256071382359699457	I love COVID19 COVID19au
17	1256071382921773056	is gouging restos during COVID19 Don t use them Thank you cdnpoli onpoli topoli
18	1256071383030915073	That true
19	1256071383185911809	The controversial experiments and Wuhan lab suspected of starting the coronavirus pandemic
20	1256071384742141953	Lee Smith Washington Post s Russiagate Conspiracists Now Lying About Trump s Handling of Coronavirus
21	1256071384830283776	Please break out those q tips and clean out your ears so you can better hear what s really been said
22	1256071385987907586	She s has said it
23	1256071387237609472	They re both heavily invested in China they WOULD say that wouldn t they auspol stokes TwiggyForrest Bi
24	1256071388240044033	Update on COVID19 India has 130 Districts in Red Zone 284 in Orange Zone and 319 in Green Zone as per a letter
25	1256071389561438208	What excuse is there at this point to keep pretending that the official count is a realistic tally of th
26	1256071390203187200	COVID 19 isn t funny once you know someone with it
27	1256071390689624065	India s Covid19 Green Zones aren t that greener economic activity wise EconomicCrisis EconomyBlues GDP India
28	1256071391109156865	Coronavirus California surpasses 2 000 total deaths from virus Mercury News
29	1256071391545307136	Covid 19 crisis will wipe out demand for fossil fuels says IEA Renewable electricity will
30	1256071391729737730	How long will a vaccine really take via
31	1256071392488914944	COVID 19 doesn t care about citizenship
32	1256071393030008832	Chris Hayes on Trump s desperate search for COVID 19 scapegoat
33	1256071394951127042	So let me say I want to produce and I m working on perfecting my craft So check out the songs that I
34	1256071395949383681	In how many ways must I tell you to GFY
35	1256071396892999681	How about we get immune naturally like our species has done for millions of years
36	1256071397253799936	Who Qualifies for Food Parcels Covid 19 Relief covid19updates socialreliefprogrammes
37	1256071398205927424	Once again at least they caught those parents at the park Praise be to our omniscient bureaucratic overlords
38	1256071398373691393	Cases in U S covid19
39	1256071399388545024	If you can go to a packed as if no CoronaHoax was even being perpetrated by the GlobaLeftists Wal Mart you can go
40	1256071399690645509	NEW STORY A Walmart in Massachusetts remains closed after 18 more workers test positive for coronavirus raising t
41	1256071400059817985	guttenberg People with underlying conditions that get coronavirus
42	1256071400088985600	Finding the NO Lockdownextention controversy and protests in India deeply troubling Time to read s Co
