	tweet_id	tweet_text
0	1263259279584346113	Ladies you don t need to put off having your mammogram because of COVID19 RAH is back up and running at full ca
1	1263259280033095681	No 890K Entertainment Jobs Have Not Been Lost Due to the Coronavirus
2	1263259282608476160	AWF would like to thank Employment Lawyer and Ohio State Senate candidate for speaking today about l
3	1263259283938041856	my sibling got taken to the hospital bc he might have coronavirus
4	1263259284797882370	WHO reports biggest single day jump in global cases
5	1263259285494079494	These are all good points West Point s Superintendent should quietly inform the WH that because of the Covid 19 it
6	1263259286886445056	Your idiot governor is reporting fake numbers
7	1263259286899171329	wuhan china has fucked up messing around with gain of function in covid19 RNA FU China
8	1263259287545151490	I m tired of see y all not beat the shit out of these types of people
9	1263259288560037888	The 1st Amendment says that Lady Hitler doesn t get to decide what people can say ChineseVirus KungFlu WuhanVirus
10	1263259289189257218	sports And the coronavirus is pumped about it too
11	1263259289692573696	Racism is not just a bad attitude it kills Black Americans dying of Covid 19 at three times the rate of white peop
12	1263259289864605701	Yes because hes smart and MAGA morons dont like smart people Thats why they like
13	1263259290317524993	We see it all the time
14	1263259293287157762	For the people by the people and from the people
15	1263259293538803717	Don t ship with FedEx there s always UPS
16	1263259294675488768	California Pastor Tests Positive for COVID 19 After Live Streaming Mother s Day Service The person filming the serv
17	1263259295803531264	This is what fascism looks like
18	1263259296177033217	USS Theodore Roosevelt back to sea after nearly two months in Guam due to a coronavirus outbreak on board that ulti
19	1263259296420241409	the least you could ve done was to NOT send infected covid 19 patients into the nursing homes that hous
20	1263259296621645825	More than what you did for the elderly in the nursing homes and assisted living You only subjecte
21	1263259298605473799	Special thanks to the criminal negligence of NJ
22	1263259299725410304	Coronavirus can be cured without a vaccine and here s how and why
23	1263259299888930817	I would like this to be true but 1 It s only marginally news anyone can make a model and say my model predicts
24	1263259299977007107	Take a moment to listen follow and retweet Thanks
25	1263259300249640960	Dallas County seeing gradual decline in coronavirus cases on a day it passed 8 000 cases and closes in on 200 de
26	1263259300572643331	Very sad God loves scientists Please listen and think of others as well as yourself
27	1263259300857872389	Mask wearing 101 from
28	1263259301218574337	Join me in helping CoronaVirus victims with Ecoin and earn 600 Ecoins worth 3 free Ecoin the world s fa
29	1263259301465993216	When people disobey lockdown orders the coronavirus is still rapidly spreading and the economy will hurt for much longer Quarantine
30	1263259302518640643	Pence WednesdayThoughts COVID19 WearAMask Ga churc
31	1263259303961595905	These people had no business making fun of Occupy doing the ridiculously stupid and grandstanding things they are
32	1263259306927030272	Sko and join Dave Hershey eateries could close Wolf s light Harry Azcrac Florida vs PA
33	1263259307258392576	Korea leaders in how to deal with the coronavirus show way Sickeningly repulsive e
34	1263259307270758400	Though unable to be open due to COVID19 McFarland Recreation and Park District is still connecting with its cons
35	1263259307597942784	Respiratory tract virus COVER UP YOUR HOLES on your face
36	1263259308118233088	A very important read for all who oppose authoritarian rule Allied Democratic nations n
37	1263259308931919872	The CCP deliberately covered up its coronavirus outbreak in order to spread Wuhan style
38	1263259311913840640	The rest of Australia has to wait for Chairman Dan s daily update so we can see what the COVID19 numbers are Thanks Dan we have all day
39	1263259312727736326	As NECO BBNaija Mbah Biggie are Trending Can i be Honest with you The real Corona Virus Or COVID 19 has ende
40	1263259312874573824	Mysterious new coronavirus outbreak hits China 108 MILLION now back into lockdown Nons
41	1263259313092669440	Unusual Symptoms of Coronavirus What We Know So Far
42	1263259313268822016	Surviving a pandemic is a different kind of rocket science and even Elon Musk s most ardent supporters wish he wou
43	1263259314204168195	Thou shall not protest too much Susan rice White House press secretary talks COVID 19 response defends Trump twee
44	1263259314896109569	Returning to Exercise After Recovery From Coronavirus
45	1263259435608223751	Does that include the caged children
46	1263259437017546752	Go Juls Rock the Doc
47	1263259437093081089	This sort of arrangement can be justified ethically only with a geographic bifurcation The worker is earning mone
