	tweet_id	tweet_text
0	1257158937444519937	This video has me laughing my ass off
1	1257158937528487937	Stock market today Dow futures fall amid concerns over reopening economy and Trump s antagonistic tariff war with
2	1257158937876389891	Add your name to demand any COVID19 vaccine or medications are free and affordable across the globe
3	1257158938212143106	I knew about it in January and I m a nobody Clearly doesn t know how
4	1257158938778144768	Trump says US to have coronavirus vaccine by end of year via
5	1257158939814383619	2 TRAINING FOR THE PRICE OF 1 vntmediatrainings This training gives you automatic assess to the next training on
6	1257158941559132161	Will Smith and Mick Jagger join Bollywood stars to raise funds for those affected by coronavirus
7	1257158942016356353	We thank the government of Uganda for the effort put in fighting Covid19 but we request you not to make as prisoner
8	1257158945128538113	Pompeo says enormous evidence for unproven theory that coronavirus came from lab ABC News
9	1257158945400950785	Creighton No Adam He said comparisons between the new coronavirus amp the RECONSTRUCTED Spanish influenza vir
10	1257158946290311168	Absolutely false claims to attain viewer ratings If she has it why don t others around
11	1257158946831425536	Coronavirus pandemic Global COVID 19 cases surpass 3 5 million although rate slowing visit
12	1257158947485577216	No sleep no family time Hong Kong s medical heroes recall deepest fears caring for coronavirus patients All He
13	1257158948391718912	Wah pappu ki mummy wah Sorry Antonia maino Aunty good job
14	1257158949645754371	R freaking T
15	1257158952359428097	The region will stay in limbo without more Covid 19 testing
16	1257158953219362816	Your new rules over the President calling the Coronavirus the Chinese Virus require me to do this Sorry
17	1257158954171478020	Potent neutralizing antibodies in the sera of convalescent COVID 19 patients are directed against conserved linear
18	1257158954385395712	Coronavirus latest updates 2 667 new cases reported on Sunday highest single day tally via India News Latest N
19	1257158954531950594	Mike Pompeo enormous evidence coronavirus came from Chinese lab
20	1257158955215839237	Bloody knew my mother and me had it at Christmas mother first ALL sytoms me 24 48 hrs later both in bed for 10 da
21	1257158955308060673	New Orleans artists inspired to create during coronavirus pandemic
22	1257158955446435840	The Most Insane and Infuriating Inconsistencies of the Coronavirus Era Part II
23	1257158957056921601	Breaking Roosters coach tested for COVID 19 after skipping training return via
24	1257158957115871232	Woodbridge continues to see a dip in new COVID 19 cases mayor warns of phone scams
25	1257158957312794624	You are a grinch David Ige You should be fired for violating US citizens Constitutional rights May th
26	1257158958034358272	Day 21 God gave us His law in order to keep us on the right path in making our way to heaven Tito Frank Padil
27	1257158961914155008	Bombshell CNN report reveals Trump s careless belief early on that COVID 19 was deep state conspiracy
28	1257158962119675904	Imagine When you Think Covid 19 is Finished Boom China released Covid 20 Covid 20pro Covid 20pro max
29	1257158963000475650	The Coronavirus Still Is a Global Health Emergency W H O Warns Get You Mask and Covers Here
30	1257158963444973571	And their last in testing too
31	1257158964896120832	Covid19 pandemic exposed America Unlike a military war far away fought by those with character amp commitme
32	1257158964925599746	internal midnight scream and happy dance because my last final is done peace out college Project the link betwe
33	1257158965051502593	BREAKING COVID 19 responsible for mass death in Kano Presidential team
34	1257158965194035201	When it s not about the virus
35	1257158966267838466	God have mercy Today is 4th may
36	1257158966653661185	HealthcareHeroes of the COVID19 Pandemic an editorial by JAMA
37	1257158967282802688	Not good enough bye bye insensitive clod that also happens to be a defective one celled amoeba
38	1257158967504953347	RickandMorty s midseason premiere gets meta with the coronavirus pandemic
39	1257158970021679104	The reason why Trump keeps slowly changing the Covid 19 death projection about 10K at a time is to soften the blow
40	1257158971854643200	Digiday Research 40 of advertisers won t advertise near coronavirus related content
41	1257158972047572993	Hell naw niggas still out here smoking bob the builder carts
42	1257158972529770496	And that is because we have learned from the Spanish pandemic Not becaus
43	1257158972898934789	Shocking pics of Wuhan scientists handling bat samples deleted from website of institute blamed for coronavirus pan
44	1257158973133815814	We found and tested 47 old drugs that might treat the coronavirus Results show promising leads and a whole new way
45	1257158973989543945	Donald Trump says US report on China and origin of coronavirus will be conclusive ABC News
46	1257158974446731264	
47	1257158974794797057	Easily the worst part of the coronavirus that no one is talking about is that all commercials now tell us how much
48	1257158976116047872	u wanna know how to cure the coronavirus u wanna know how to stabilize the economy DONT BE RACIST
49	1257158977240039425	Presents BetterDays by virvs thm comingsoon positivevibes motivational music goodvibes jamaica
50	1257158977567158273	Protect the elderly and vulnerable
51	1257158981312811010	Go after him
52	1257158982327664641	Say WHAT
53	1257158983774867458	Don t spit at Public places StayHomeStaySafe
54	1257158984449945600	YES GOOD CAN T BELIEVE PPL NOT WANTING TO PROTECT THERE LOVE ONE S CHILDREN BBS THIS CORONAVIR
55	1257158987147075588	If these folk who are out and about as though Coronavirus does not exist I say let them have Coronavirus They de
56	1257158987260342272	LetsStaySafe urges everyone to stay safe during this coronavirus disease For this we need to fol
57	1257158987620982784	What a reckless arrogant display of disrespect to that hospital But hey he s a member of the Trump admin They f
58	1257158987948195846	New ICU and HDU facilities to accomodate Covid19 patients in Hyderabad and Jamshoro
59	1257158987964985345	sigh
60	1257158988019437568	India orders mandatory use of COVID 19 contact tracing app for all workers
61	1257158988388540418	Franklin County has seen a notable bump in coronavirus cases this weekend
62	1257158990154346496	eu e minha ex boyband one direction
63	1257158990342975488	My poor arrogant attention craving convicted felon and callous fake Christian You have spent a s
64	1257158990699442177	god just let me teach critical thinking skills PAY ME TO DO THAT
65	1257158990728921088	Coronavirus Origin Pompeo Says There s Enormous Evidence COVID 19 Came From Wuhan Lab
66	1257158990909194241	FDA approves coronavirus antibody test that boasts near perfect accuracy via
67	1257158993056841728	People are waking up to begin their preparation for today s hustle I pray your day will be bright your immune sys
68	1257158996043104256	Leslie is not a neutral journalist She has not been fair with Conservatives Nevertheless I wish her full and spe
69	1257158996403851264	Why is there no oversight of the coronavirus relief stimulus
70	1257158996412293120	Heartbreaking But we need more of these stories as people start to get restless and reckless COVID19
71	1257158997032882176	Senior Offshore Gaming Officer Diane Jogno POGO workers will have to undergo testing only those with negative COV
72	1257158997267771392	Wow no shame at all San Diego fix this
73	1257158997859356673	March 27 2020 Covid19 Trousdale Turner inmate in TTN was taken to hospital after going to nurse a
74	1257158998605942791	First we got the Coronavirus from China and now we got Murder Hornets In the United States From Japan Why are Asia
75	1257158998849093632	Trump says virus death toll could hit 100 000 calls on states to reopen SmartNews
76	1257158999197118469	Decision makers must act swiftly and avoid the fallacy that to have an appropriate respect for uncertainty in th
77	1257158999641935872	Persistence of Antibodies against Middle East Respiratory Syndrome Coronavirus
78	1257159000358965248	Cuomo has blood on his hands He should be
79	1257159000602349568	The Chinese province of Heilongjiang along the country s northeastern border with Russia has become a
80	1257159001738850305	They re getting from this
81	1257159002309328896	Again trying to race bait Don t fall for this BS Hate has no place in politics we need to vote
82	1257159002867236867	No Because Coronavirus is no worse than any other illness Because I recognise mass Deception Bec
83	1257159003454484480	Thousands of A level pupils given no work by teachers
84	1257159003584360449	Not Good
85	1257159003685224449	The Covid19 numbers aren t correct Stop including died of COVI19
86	1257159004305817601	decision to force Nursing Homes to accept COVID19 patients has been a disa
87	1257159004515471360	Everything relates to once upon a time after COVID 19 took over the world
88	1257159005132058624	You deserve all the credit for deaths of hundred thousand Amer
89	1257159007304908800	Damn not a good night on the discussion side Anyway maybe someone can send this guy The hospitalization rates fo
