	tweet_id	tweet_text
0	1250273516219289601	This story clearly outlines with FACTS Trump s horrendous failure to lead putting all of lives at ri
1	1250273516777136136	This man is insane
2	1250273520086421504	away from the novel coronavirus awe kwena boss your music is priceless Lyrics so powerful and on point
3	1250273520099020806	The 9 11 Era Is Over The COVID 19 crisis has revealed that government is es
4	1250273520447148033	I guess Covid 19 is a deliberate
5	1250273525539016708	trooth m I m pretty sure the jury is still not out in regards the origin of this particular
6	1250273527720112128	FANTASTIC GESTURE Kudos to the 2018 Santosh trophy winning Kerala team who have stepped up to help fight the
7	1250273528374390786	Tragedy isn t measureable But 20000 Americans dying is certainly not as im
8	1250273528386969600	People abandoned to die of hunger amp disease France summons Chinese envoy over criticism of West s response to Co
9	1250273528848379906	what s happens if you don t FlattenTheCurve
10	1250273529376821248	The world can see the absolute terrifying and fatal ineptitude of the Trump administration There s no global Fox
11	1250273529414598656	So they are just like firewalls
12	1250273529594929158	U know that stimulus check from the coronavirus relief that ur waiting for It s being delayed so
13	1250273529628524544	LV 9 Pelosi Urges Americans To Ignore Lies And A Weak Person Who Blames Others HuffPo
14	1250273529846624257	Beijing may be using the coronavirus pandemic to advance its interests in the disputed South China Sea
15	1250273532350574594	Pls ask CCP for WuhanVirus
16	1250273532744855552	Coronavirus science and solutions BigData astronomy via
17	1250273532786790400	Is Britain Undercounting the Human and Economic Toll of Coronavirus By BY MARK LANDLER AND STEPHEN CASTLE via NYT
18	1250273532803608582	unseen They know where I live I m so far down on important people lists they don t care about me I m
19	1250273532958785542	from a veteran your attention to this is too slow You must stabilize the airline industry now in
20	1250273533407576065	Joint Chiefs chairman U S intel investigating whether coronavirus leaked from Wuhan lab via
21	1250273533428555776	U S intelligence community early on dismissed the notion that the COVID 19 is a synthesized bioweapon Now Intelli
22	1250273536372903938	the fucking best collab
23	1250273536515530754	We would never do something like this cause our so called PRESIDENT IS NOT really trying to end the virus
24	1250273537140461568	If the federal government wants to show appreciation to the men and women putting their lives on t
25	1250273537530593280	The Times has identified more than 2 500 nursing homes and other long term care facilities across the United State
26	1250273537618669568	He didn t avoid the service for nothing He s a coward
27	1250273537685770240	Biden needs to release a video outlining Trump s highlighting the gap then fill the gap with all the
28	1250273537924849664	that is why we are number one on COVID19 sa Southeast Asia
29	1250273538251952131	what day and date is tomorrow Quarantine shelterinplaceGA TeacherLife blursday blursoclock
30	1250273538432364547	But let s go ahead and reopen everything Makes sense
31	1250273540432998404	Coronavirus Passes For Travel To Now Be Valid Till May 3 Delhi Police
32	1250273540613390337	Got a message through this evening saying that I d been selected as one of the streamers they ve chosen to sponsor
33	1250273540848275459	Ahem Yo Canada Check this out ThanksTrudeau CERB
34	1250273540927967233	It s cute how people jump to conclusions and turn around and blame fake news Maybe do research before ju
35	1250273541468991490	Much needed federal assistance is on its way to state veterans homes after more COVID 19 deaths
36	1250273542161059844	Woman Mentor Wednesday
37	1250273542182064130	Coronavirus Breakthrough Italy records 3 000 new COVID 19 cases The world News Instant News
38	1250273544660865028	ppe suits manufactured at Tirupur Tamilnadu for 198 hope this will help
39	1250273544954470404	It s not only that we can t trust the numbers from China We can t trust anyone This is a Deep State a
40	1250273545331986432	How accurate is the data on the COVID 19 fatality rate considering autopsy s are not being done to confirm the caus
41	1250273545612972036	So true and then listen to the left media
42	1250273546783166464	Trump gt Buck Stops Somewhere else 25th Amendment People can come down with Dementia in their l
43	1250273549677285376	God we need your help in this crucial time
44	1250273549845008386	Yes and it could also be a young person or a pregnant woman with an unb
45	1250273550960701445	Why positioning Covid 19 patients on their stomachs can save lives UX via
46	1250273551619256321	8p C mon SouthBay Let s give it up for the MDs PAs NPs RNs LVNs CNAs phlebotomists and even us medical a
47	1250273553347260416	Former UCD wideout Brandon Rice Class of 2008 stands tall on front line in battle against Coronavirus Visit
48	1250273553653481473	Trump Pelosi put 2017 tax law on table in next coronavirus aid round Accounting Today
49	1250273553775116289	SOUND OFF Homebuyers are trying to postpone or break deals without penalty as economic crisis looms Do you thin
50	1250273554320351239	Trump lied Americans are dying because of
