	tweet_id	tweet_text
0	1247373989804011520	LIKE TRUMP SAYS IF U R DIEING amp THIS IS HELPING SOME WHAT D
1	1247373990286540800	Exequity Discusses How COVID 19 Is Affecting Pay
2	1247373993226706944	Yes I see this in two stages starting with the acute stage We have to be realists There is an inequality in Me
3	1247373993239351296	They bear their ignorance of what the nation s COVID 19 commission is announcing as a source of pride
4	1247373993247682562	Coronavirus hits Bali hard Photos reveal how the once bustling tourist island has become a ghost town amid fears
5	1247373993297891328	Brazil Kept Economy Open Yet Has a Lower Coronavirus Mortality Rate Than United States
6	1247373993419722753	Secretary General of United Nation Make China accountable to the Covid 19 Pandemic and resignation of WHO Directo
7	1247373993457393665	Fox News Is Preparing to Be Sued Over Coronavirus Misinformation Polls show that Trish R
8	1247373997144027136	another district in red
9	1247373997232144385	Government s testing chief admits none of 3 5m coronavirus antibody kits work sufficiently
10	1247373997710417920	In Brazil President Bolsonaro being blackmailed by the presidents of the Senate chamber of deputies and health mi
11	1247373998318432257	Just dont understand how a country with 1 4billion people and was the epicentre can just get to zero in a couple of
12	1247373998343815169	Such a shame PakistanFightsCorona
13	1247374001237897217	Heal the world in a different way covid19 plz go away
14	1247374001254666243	She would fit in perfectly This is probably one of the best impersonations I ve ever seen
15	1247374001669718018	5 people shot dead for talking loudly during virus lockdown SmartNews
16	1247374002135449600	Dang this was me today
17	1247374002193969152	Complex Event Analysis on latest NEWS 20200406 2101 PST Top News Focus coronavirus outbreak trump coronav
18	1247374003276337152	Stay safe
19	1247374003481849856	Excellent advice from an unexpected source I didn t even know umm was still a thing coronavirus
20	1247374005809459202	Coronavirus Robot to sanitize hands and give medicines to COVID 19 patients Coronavirus COVID19 Robot
21	1247374006627512320	Trump thinks he can seal this deal
22	1247374006703005696	Blame coronavirus win win
23	1247374006862348288	Rest up OG
24	1247374006875041792	When is coronavirus expected to peak in the UK and why
25	1247374009735483393	Think of all the things you could buy if you won 500 freemoney ineedmoney imbroke coronavirus free
26	1247374010108739584	fireHannity WakeUpAmerica Trumps a liar He truly wants U to believe that
27	1247374010234605568	Reports emerging about Jaslok being sealed amp Wockhardt hospital being turned into containment zone hotspots like
28	1247374010964418561	So Trump lied he knew and just let it happen
29	1247374010981081089	Be riding around with a red one
30	1247374013892042757	You have questions Here are the answers
31	1247374014768537601	Well then what are you doing making shit worse Pete
32	1247374014802268162	Good morning Mr President please allow people to go to work reduce the number down
33	1247374015389265920	I knew it would happen sparty NCAATournament
34	1247374016010022912	COVID19 In these days are the black days for Me Johnson
35	1247374019126591490	x Cheers
36	1247374019436752896	CDC says the United States has averaged 61 000 deaths per year from the flu Covid 19 isn t a National emergency
37	1247374027565326336	This
38	1247374027720663040	You re a liar Did you even read the article you
39	1247374027846533120	China Sells Italy Coronavirus Supplies That Italy Donated to China Just Weeks Ago Report
40	1247374028014260224	my state now has 345 coronavirus cases
41	1247374028622295040	It s not complicated Bats carry Coronavirus People eat bats People get infected with Coronavirus Don t ea
42	1247374031701135368	COVID19 Death toll rises to 114 in India number of cases increases to 4 421 Health Ministry
43	1247374031801716737	We understand the difficult position you are in addressing the current response of
44	1247374035769421825	Not sure what precautions will be taken But it may result in very rapid spread Corona virus In that case I hope t
45	1247374037233344512	At this point you ve likely heard of hydroxychloroquine
46	1247374040383123457	When you dont understand the situation and aspire to be great again by using economical pow
47	1247374043382198273	But hey let s spend a gross amount of money to secure a private island to hold fights during a pandemic
48	1247374043659014144	Same except vodka
49	1247374043717570563	Pls give medicine to US COVID
50	1247374043759534082	TGA approved coronavirus killing labelling out in force Read more industrynews
51	1247374044145434624	BUB Are ASX infant formula shares immune to the COVID 19 crisis via Motley Fool BUB
52	1247374044309196801	And Trump said
53	1247374047400177666	I won t detail what other countries are doing but it sucks as well new a
54	1247374048297758721	Hello lying Dum Dum Donald DumbDonald
55	1247374048436183040	WorldHealthDay COVID19 STAY FIT WHILE BEING INDOORS DURING THE LOCKDOWN
